PRI Local bodies of Maharashtra (State Code: 27) State,,,,,,,
S.No.,Localbody Type Code,Localbody Type Name,Localbody Code,Localbody Version,Localbody Name (In English),Localbody Name (In Local),Parent Localbody Code
424,3,Village Panchayat,180736,1,Aamboli,आंबोली,4811
425,3,Village Panchayat,175731,1,Aamdari,आमदरी,4749
426,3,Village Panchayat,176189,1,Aamdari,आमदरी,4753
427,3,Village Panchayat,180563,1,Aamdi,आमडी,4808
428,3,Village Panchayat,171956,1,Aamgaon,आमगांव,4690
429,3,Village Panchayat,180564,1,Aamgaon,आमगाव,4808
430,3,Village Panchayat,193082,1,Aamgaon(M),आमगांव (म),4963
431,3,Village Panchayat,193178,1,Aamji (M),आमजी मजरा,4964
432,3,Village Panchayat,193142,1,Aamla,आमला,4964
433,3,Village Panchayat,174608,1,Aamode,आमोडे,4728
434,3,Village Panchayat,179226,1,Aanandwadi,आनंदवाडी,4789
435,3,Village Panchayat,179322,4,Aanandwadi,आनंदवाडी,4790
436,3,Village Panchayat,179435,1,Aanandwadi,आनंदवाडी,4791
437,3,Village Panchayat,179505,1,Aanandwadi,आनंदवाडी,4792
438,3,Village Panchayat,179811,3,Aanandwadi,आनंदवाडी,4796
439,3,Village Panchayat,179879,1,Aanandwadi,आनंदवाडी,4797
440,3,Village Panchayat,179506,1,Aanantwadi,आणतवाडी,4792
441,3,Village Panchayat,179812,1,Aandalgaon,आंदळगाव,4796
442,3,Village Panchayat,179323,1,Aandora,आंधोरा,4790
443,3,Village Panchayat,189168,1,Aane,आणे,4915
444,3,Village Panchayat,181391,1,Aanji,आंजी,4820
445,3,Village Panchayat,193143,1,Aanji (M),आंजी(मोठी),4964
446,3,Village Panchayat,170231,2,Aapatgaon,अपतगाव,4670
447,3,Village Panchayat,179324,1,Aapchunda,आपचुनदा,4790
448,3,Village Panchayat,184418,2,Aapsinga,आपसिंगा,4855
449,3,Village Panchayat,192051,2,Aaptale,आपटाळे,4947
450,3,Village Panchayat,187368,2,Aaptawane,आपटवणे,4892
451,3,Village Panchayat,180737,1,Aaptur,आपतुर,4811
452,3,Village Panchayat,179813,1,Aarajkheda,आरजखेडा,4796
453,3,Village Panchayat,180496,1,Aarambhi,आरंभी,4807
454,3,Village Panchayat,171363,2,Aaranwadi,आरणवाडी,4682
455,3,Village Panchayat,188844,1,Aarawade,आरेवाडी,4912
456,3,Village Panchayat,184421,1,Aarbali,आरबळी,4855
457,3,Village Panchayat,187699,1,Aare,आरे,4897
458,3,Village Panchayat,190462,1,Aare,आरे,4925
459,3,Village Panchayat,194377,2,Aaregaon,आरेगांव,4981
460,3,Village Panchayat,306228,1,Aaregaon Kh,आरेगाव खु,4981
461,3,Village Panchayat,179882,1,Aari,आरी,4797
462,3,Village Panchayat,179507,1,Aarsnal,आरसनाळ,4798
463,3,Village Panchayat,179593,2,Aarvi,आर्वी,4794
464,3,Village Panchayat,262014,1,Aasare,आसरे,4882
465,3,Village Panchayat,179436,1,Aashta,आष्टा,4791
466,3,Village Panchayat,193144,1,Aashta,आष्टा,4964
467,3,Village Panchayat,180364,1,Aashti(Nav),आष्टी नवेगाव,4805
468,3,Village Panchayat,186049,7,Aaskhed Bk.,आसखेड बु.,4873
469,3,Village Panchayat,180617,1,Aasoli,आसोली,4809
470,3,Village Panchayat,179814,1,Aasrachiwadi,आसरचीवाडी,4796
471,3,Village Panchayat,171364,1,Aaswala,आसोला,4682
472,3,Village Panchayat,179437,1,Aatola,आटोळा,4791
473,3,Village Panchayat,187369,1,Aatone,आतोणे,4892
474,3,Village Panchayat,192304,2,Aavdhani,अवंढाणी,4951
475,3,Village Panchayat,191858,3,Aavle,आवळे,4945
476,3,Village Panchayat,180171,1,Aawandhi,आवंढी,4802
477,3,Village Panchayat,192052,2,Aayare,आयरे,4947
478,3,Village Panchayat,189170,1,Abaichiwadi,अबईचीवाडी,4915
479,3,Village Panchayat,176063,1,A-Balapur,आ बाळापुर,4752
480,3,Village Panchayat,174090,1,Abamakta,आबामक्ता,4724
481,3,Village Panchayat,189821,1,Abdarwadi,आबदारवाडी,4921
482,3,Village Panchayat,170225,1,Abdimandi,अब्दिमंडी,4670
483,3,Village Panchayat,182038,1,Abdulapur,आबदुलपुर,4827
484,3,Village Panchayat,179172,1,Abdul Lat,अब्दुललाट,4788
485,3,Village Panchayat,171634,2,Abegaon,आबेगांव,4685
486,3,Village Panchayat,191816,2,Abeshiv,आंबेशिव,4944
487,3,Village Panchayat,173691,1,Abezari,अंबेझर,4716
488,3,Village Panchayat,193464,1,Abhaykheda,अभयखेडा,4968
489,3,Village Panchayat,190364,1,Abhepuri,अभेपुरी,4924
490,3,Village Panchayat,183068,1,Abhona,आभोणा,4839
491,3,Village Panchayat,187465,1,Abitgaon,अबिटगाव,4895
492,3,Village Panchayat,192616,2,Abitghar,आबिटघर,4956
493,3,Village Panchayat,192617,3,Abje,आब्जे,4956
494,3,Village Panchayat,187695,1,Abloli,अबलोली,4897
495,3,Village Panchayat,191620,1,Achakadani,अचकदाणी,4941
496,3,Village Panchayat,188358,1,Achakanhalli,अचकनहल्ली,4905
497,3,Village Panchayat,184120,1,Achaler,अचलेर,4851
498,3,Village Panchayat,167852,1,Achalgaon,अचलगाव,4638
499,3,Village Panchayat,189004,1,Achali,आचली,4919
500,3,Village Panchayat,190693,3,Achare,आचरे,4929
501,3,Village Panchayat,171723,1,Acharya Takali,आचार्य टाकळी,4686
502,3,Village Panchayat,176463,1,Achegaon,आचेगाव,4756
503,3,Village Panchayat,180963,1,Achegaon,आचेगाव,4815
504,3,Village Panchayat,191732,2,Achegaon,आचेगाव,4943
505,3,Village Panchayat,174478,1,Achhi,आधे,4727
506,3,Village Panchayat,190819,1,Achirne,आचिर्णे,4931
507,3,Village Panchayat,186799,1,Achololi,आचलोळी,4883
508,3,Village Panchayat,261568,1,Achpa,अच्पा,4829
509,3,Village Panchayat,182169,1,Adachhi,आडची,4830
510,3,Village Panchayat,276396,2,Adachiwadi,आडाचीवाडी,4877
511,3,Village Panchayat,169521,1,Adagaon Khade,अडगाव खडे,4658
512,3,Village Panchayat,187070,1,Adai,आदई,4887
513,3,Village Panchayat,187590,1,Adakhal,अडखल,4896
514,3,Village Panchayat,187930,1,Adakhal,अडखल,4900
515,3,Village Panchayat,176416,2,Adalase,आदळसे,4755
516,3,Village Panchayat,190530,2,Adali,आडाळी,4926
517,3,Village Panchayat,180300,1,Adam,अडम,4804
518,3,Village Panchayat,178305,1,Adamapur,अडमापूर,4779
519,3,Village Panchayat,180890,1,Adampur,आदमपूर,4814
520,3,Village Panchayat,194117,1,Adani,अदाणी,4977
521,3,Village Panchayat,187460,1,Adare,अडरे,4895
522,3,Village Panchayat,190055,1,Adarki Bk.,आदर्की बु,4922
523,3,Village Panchayat,190056,1,Adarki Kh.,आदर्की खु.,4922
524,3,Village Panchayat,189171,2,Adarshnagar,आदर्शनगर,4915
525,3,Village Panchayat,171522,4,Adas,आडस,4684
526,3,Village Panchayat,175374,1,Adasi,अदासी,4744
527,3,Village Panchayat,187983,1,Adavali,आडवली,4901
528,3,Village Panchayat,190694,7,Adavali-Maladi,आडवली मालवडी,4929
529,3,Village Panchayat,187868,1,Adavli,आडवली,4899
530,3,Village Panchayat,176649,1,Adawad,अडावद,4759
531,3,Village Panchayat,187220,2,Adawale Bk.,अडवले,4889
532,3,Village Panchayat,189818,1,Addev,आडदेव,4921
533,3,Village Panchayat,180008,3,Addyal (Punarvasit),अड्याळ (पुनर्वसित),4799
534,3,Village Panchayat,187589,1,Ade,आडे,4896
535,3,Village Panchayat,173641,2,Adegaon,अदेगाव,4715
536,3,Village Panchayat,180064,1,Adegaon,अडेगाव,4800
537,3,Village Panchayat,192810,1,Adegaon,अदेगाव,4959
538,3,Village Panchayat,194322,1,Adegaon,आडगांव,4980
539,3,Village Panchayat,194853,2,Adegaon,अडेगांव,4986
540,3,Village Panchayat,173551,1,Adegaon Desh,अड़ेगाव देश,4714
541,3,Village Panchayat,190853,4,Adeli,आडेली,4932
542,3,Village Panchayat,168255,1,Adgaon,अडगाव,4642
543,3,Village Panchayat,169979,1,Adgaon,अडगाव,4666
544,3,Village Panchayat,172754,1,Adgaon,अडगांव,4701
545,3,Village Panchayat,175832,1,Adgaon,आडगाव,4750
546,3,Village Panchayat,176542,1,Adgaon,आडगाव,4758
547,3,Village Panchayat,176650,1,Adgaon,आडगाव,4759
548,3,Village Panchayat,176807,2,Adgaon,आडगाव,4761
549,3,Village Panchayat,177199,1,Adgaon,आडगाव,4766
550,3,Village Panchayat,177377,2,Adgaon,आडगाव,4768
551,3,Village Panchayat,177633,1,Adgaon,आडगाव,4771
552,3,Village Panchayat,181525,1,Adgaon,अडगाव,4821
553,3,Village Panchayat,184828,1,Adgaon,आदगाव,4860
554,3,Village Panchayat,186041,1,Adgaon,आडगाव,4873
555,3,Village Panchayat,187324,1,Adgaon,आदगांव,4891
556,3,Village Panchayat,194374,1,Adgaon,अडगांव,4981
557,3,Village Panchayat,183551,2,Adgaon (B),आडगांव भुवन,4844
558,3,Village Panchayat,184646,1,Adgaon Bazar,आदगाव बाझार,4858
559,3,Village Panchayat,169333,1,Adgaon Bk.,अडगाव बु.,4655
560,3,Village Panchayat,170045,1,Adgaon Bk.,अडगाव बु,4667
561,3,Village Panchayat,170727,1,Adgaon Bk.,आडगाव बु.,4675
562,3,Village Panchayat,170226,1,Adgaon Bu,अडगाव बु,4670
563,3,Village Panchayat,168362,1,Adgaon Budruk,अडगाव बुद्रुक,4643
564,3,Village Panchayat,183871,1,Adgaon Chothava,आडगाव चोथवा,4848
565,3,Village Panchayat,185139,1,Adgaon Darade,अदगाव दरडे,4864
566,3,Village Panchayat,171208,2,"Adgaon, Gunjala","अडगाव, गुंजाला",4681
567,3,Village Panchayat,170447,1,Adgaon (J),आडगांव जेहुर,4672
568,3,Village Panchayat,170620,1,Adgaon Jawle,आडगाव जावळे,4674
569,3,Village Panchayat,193621,3,Adgaon Kd,आडगांव खु.,4970
570,3,Village Panchayat,168967,3,Adgaon Kh.,आडगाव  खू.,4650
571,3,Village Panchayat,170728,1,Adgaon Kh.,आडगाव खु.,4675
572,3,Village Panchayat,170227,1,Adgaon Khu,अडगाव खु,4670
573,3,Village Panchayat,168361,1,Adgaon Khurd,अडगाव खुर्द,4643
574,3,Village Panchayat,185061,1,Adgaon Lasina,अदगाव लासीना,4863
575,3,Village Panchayat,170228,1,Adgaon Maholi,अडगाव माहोली,4670
576,3,Village Panchayat,170448,1,Adgaon (P),आडगांव पिशोर,4672
577,3,Village Panchayat,173280,1,Adgaon Raja,अडांगाव राजा,4709
578,3,Village Panchayat,183872,1,Adgaon Repal,आडगाव रेपाळ,4848
579,3,Village Panchayat,170229,1,Adgaon Sarak,अडगाव सरक,4670
580,3,Village Panchayat,185060,1,Adgaon Sugaon,अदगाव सुगाव,4863
581,3,Village Panchayat,182400,1,Adgon,आडगांव,4832
582,3,Village Panchayat,182725,1,Adgon,आडगाव,4835
583,3,Village Panchayat,177842,1,Adha,आडा,4773
584,3,Village Panchayat,184032,1,Adhala,आढाळा,4850
585,3,Village Panchayat,186201,14,Adhale Bk.,आढले बु.,4874
586,3,Village Panchayat,186200,1,Adhale Kh.,आढले खुर्द,4874
587,3,Village Panchayat,168724,3,Adhalgaon,आढलगाव,4647
588,3,Village Panchayat,182980,2,Adharvad,अधरवड,4838
589,3,Village Panchayat,169736,3,Adhav,आढाव,4662
590,3,Village Panchayat,186202,3,Adhe,आढे,4874
591,3,Village Panchayat,191232,1,Adhegaon,आढेगाव,4936
592,3,Village Panchayat,191525,1,Adhegaon,आढेगांव,4939
593,3,Village Panchayat,186800,1,Adhi,आढी,4883
594,3,Village Panchayat,237318,1,Adhiv,आढीव,4940
595,3,Village Panchayat,168631,2,Adhodi,अधोडी,4646
596,3,Village Panchayat,168725,1,Adhorewadi,अधोरेवडी,4647
597,3,Village Panchayat,187007,1,Adi Mahad Khadi,अढी महाड खाडी,4885
598,3,Village Panchayat,175146,1,Adimutapur,आदिमुतापुर,4740
599,3,Village Panchayat,186801,1,Adiste,आदिस्ते,4883
600,3,Village Panchayat,236968,1,Adi Thakur,अढी ठाकूर,4885
601,3,Village Panchayat,178401,1,Adkur,अडकुर,4780
602,3,Village Panchayat,181756,1,Adloor (N),आदलूर एन,4824
603,3,Village Panchayat,186297,6,Admal,आडमाळ,4875
604,3,Village Panchayat,169739,1,Adnadi,आडनदी,4662
605,3,Village Panchayat,176187,1,Adol,अडोळ,4753
606,3,Village Panchayat,172707,1,Adol Bk,आडोळ ब्कं,4700
607,3,Village Panchayat,178969,1,Adoli,आडोली,4786
608,3,Village Panchayat,193622,1,Adoli,आडोळी,4970
609,3,Village Panchayat,192148,2,Adoshi,आडोशी,4949
610,3,Village Panchayat,175003,1,Adpalli,अडपल्ली,4736
611,3,Village Panchayat,175129,1,Adpalli Mal,अडपल्ली मल,4739
612,3,Village Panchayat,194856,1,Adrashanwan,अद्रशानमन,4986
613,3,Village Panchayat,182977,1,Adsare Bk,आडसरे बु,4838
614,3,Village Panchayat,182978,2,Adsare Kh,अडसारी खू,4838
615,3,Village Panchayat,173225,1,Adsul,आडसूळ,4708
616,3,Village Panchayat,184033,1,Adsulwadi,आडसूळवाडी,4850
617,3,Village Panchayat,183873,1,Adsuregaon,आडसुरेगाव,4848
618,3,Village Panchayat,169781,1,Adula Bazar,आडुळा  बझार,4663
619,3,Village Panchayat,187367,2,Adula Se,अडुळसे,4892
620,3,Village Panchayat,170621,1,Adul Br.,आडुळ बु,4674
621,3,Village Panchayat,189822,2,Adul Gaon,अडूळ गाव,4921
622,3,Village Panchayat,170622,1,Adul Khurd,आडुळ खुर्द,4674
623,3,Village Panchayat,189823,1,Adul Peth,अडूळ पेठ,4921
624,3,Village Panchayat,178744,1,Adur,आडुर,4784
625,3,Village Panchayat,187696,2,Adur,अदूर,4897
626,3,Village Panchayat,182981,1,Advan,आडवण,4838
627,3,Village Panchayat,173048,1,Advihir,आडविहीर,4705
628,3,Village Panchayat,183623,4,Adwadi,आडवाडी,4845
629,3,Village Panchayat,172256,2,Adyal,अड्याळ,4694
630,3,Village Panchayat,174814,2,Adyal,अड्याळ,4732
631,3,Village Panchayat,173435,1,Adyal (Jani),अड्याल  (जानी),4712
632,3,Village Panchayat,167927,1,Agadgaon,अगद्गाव,4639
633,3,Village Panchayat,185695,1,Agalambe,आगळंबे,4870
634,3,Village Panchayat,189005,1,Agalavewadi,अगलावेवाडी,4914
635,3,Village Panchayat,188529,1,Agalgaon,आगळगाव,4907
636,3,Village Panchayat,190997,1,Agalgaon,आगऴगाव,4934
637,3,Village Panchayat,183877,1,Agangaon,अंगणगाव,4848
638,3,Village Panchayat,168858,3,Agar,अगर,4649
639,3,Village Panchayat,179173,1,Agar,आगर,4788
640,3,Village Panchayat,185901,2,Agar,आगर,4872
641,3,Village Panchayat,187046,2,Agardanda,आगरदांडा,4886
642,3,Village Panchayat,192811,1,Agargaon,अगरगाव,4959
643,3,Village Panchayat,170339,5,Agarkanadgaon,अगरकानडगाव,4671
644,3,Village Panchayat,171395,1,Agarnandur,औरंगपूर,4683
645,3,Village Panchayat,297098,2,Agarnandur,आगरनांदुर,4674
646,3,Village Panchayat,188081,1,Agarnaral,आगरनरळ,4902
647,3,Village Panchayat,170942,1,Agarsaigaon,अगरसागाव,4678
648,3,Village Panchayat,186646,2,Agarsure,आगरसुरे,4880
649,3,Village Panchayat,170340,4,Agarwadgaon,अगरवडगाव,4671
650,3,Village Panchayat,193542,1,Agarwadi,आगरवाडी,4969
651,3,Village Panchayat,187591,1,Agarwaigani,आगरवांगणी,4896
652,3,Village Panchayat,192176,2,Agashi,आगाशी,4950
653,3,Village Panchayat,168256,1,Agaskhand,आगसखनड,4642
654,3,Village Panchayat,183624,4,Agaskhind,आगसखिंड,4845
655,3,Village Panchayat,187461,1,Agave,आगवे,4895
656,3,Village Panchayat,187869,1,Agave,आगवे,4899
657,3,Village Panchayat,192430,2,Aghai,Aghai,4952
658,3,Village Panchayat,183149,1,Aghar (Bk),आघार बु.,4840
659,3,Village Panchayat,183150,1,Aghar (Kd),आघार खु.,4840
660,3,Village Panchayat,167702,1,Aghee,अघी,4636
661,3,Village Panchayat,170943,1,Aghoor,आघूर,4678
662,3,Village Panchayat,169276,2,Agikhed,अगिखेड,4654
663,3,Village Panchayat,191623,1,Aglavewadi,आगलावेवाडी,4941
664,3,Village Panchayat,185789,5,Agoti No.1,अजोती नं.2,4871
665,3,Village Panchayat,185790,1,Agoti No.2,अजोती नं.1,4871
666,3,Village Panchayat,180493,2,Agra,आग्रा,4807
667,3,Village Panchayat,188541,2,Agran Dhulagaon,अग्रण धुळगाव,4907
668,3,Village Panchayat,190177,1,Agundewadi,आगुडेवाडी,4923
669,3,Village Panchayat,191969,2,Agwan,आगवन,4946
670,3,Village Panchayat,177914,2,Ahankardeulgaon/Borkheda,अहंकारदेऊळगाव बोरखेडा,4774
671,3,Village Panchayat,194855,1,Aherali,अहेरली,4986
672,3,Village Panchayat,185140,1,Aher Borgaon,अहेर बोरगाव,4864
673,3,Village Panchayat,171209,1,Aher Chincholi,आहेर चिंचोळी,4681
674,3,Village Panchayat,305217,1,Aher Dhanora,आहेर धानोरा,4681
675,3,Village Panchayat,183430,5,Ahergaon,आहेरगाव,4843
676,3,Village Panchayat,191233,2,Ahergaon,आहेरगाव,4936
677,3,Village Panchayat,173918,1,Aheri,अहेरी,4721
678,3,Village Panchayat,194657,1,Aheri,अहेरी,4984
679,3,Village Panchayat,171210,2,Aherlimbgaon,अहेर्ळिंबगाव,4681
680,3,Village Panchayat,171213,1,Aherwadgaon,अहेरवडगाव,4681
681,3,Village Panchayat,183874,1,Aherwadi,आहेरवाडी,4848
682,3,Village Panchayat,185062,1,Aherwadi,अहेरवाडी,4863
683,3,Village Panchayat,191733,1,Aherwadi,आहेरवाडी,4943
684,3,Village Panchayat,171396,1,Aherwahegaon,अहिरवाघेगाव,4683
685,3,Village Panchayat,174603,1,Ahilyapur,अहिल्यापूर,4728
686,3,Village Panchayat,185902,1,Ahinavewadi,आहीनवे वाडी,4872
687,3,Village Panchayat,185696,7,Ahire,अहिरे,4870
688,3,Village Panchayat,186042,1,Ahire,अहिरे,4873
689,3,Village Panchayat,189006,1,Ahire,अहिरे,4919
690,3,Village Panchayat,189360,1,Ahire,अहिरे,4916
691,3,Village Panchayat,176738,2,Ahire Bk.,अहिरे बु,4760
692,3,Village Panchayat,182727,1,Ahirkhede,आहेरखेडे,4835
693,3,Village Panchayat,192699,3,Ahirwada,अहिर्वद,4957
694,3,Village Panchayat,177283,6,Ahirwadi,अहीरवाडी,4767
695,3,Village Panchayat,188910,1,Ahirwadi,अहिरवाडी,4913
696,3,Village Panchayat,182857,1,Ahiwantwadi,अहिवंतवाडी,4837
697,3,Village Panchayat,185262,1,Ahupe,आहुपे,4866
698,3,Village Panchayat,174313,1,Aichale,अंचाळे,4726
699,3,Village Panchayat,178509,1,Ainapur,ऐनापूर,4781
700,3,Village Panchayat,236934,1,Ainari,एैनारी,4931
701,3,Village Panchayat,187756,1,Ainavare,ऐनावारे,4898
